A_07_P000003	lcl|NC_010473.1_cds_WP_000046281.1_3427	100.000	60	0	0	1	60	1231	1290	3.44e-26	111
A_07_P000008	lcl|NC_010473.1_cds_WP_001125331.1_3429	100.000	60	0	0	1	60	398	457	3.44e-26	111
A_07_P000015	lcl|NC_010473.1_cds_WP_000708487.1_3430	100.000	60	0	0	1	60	935	994	3.44e-26	111
A_07_P000016	lcl|NC_010473.1_cds_WP_001281927.1_3431	100.000	60	0	0	1	60	731	790	3.44e-26	111
A_07_P000021	lcl|NC_010473.1_cds_WP_001295541.1_3432	100.000	60	0	0	1	60	62	121	3.44e-26	111
A_07_P000026	lcl|NC_010473.1_cds_WP_001272796.1_3433	100.000	60	0	0	1	60	538	597	3.44e-26	111
A_07_P000033	lcl|NC_010473.1_cds_WP_000935206.1_3434	100.000	60	0	0	1	60	523	582	3.44e-26	111
A_07_P000036	lcl|NC_010473.1_cds_WP_001380071.1_3436	100.000	60	0	0	1	60	324	383	3.44e-26	111
A_07_P000043	lcl|NC_010473.1_cds_WP_000722957.1_3437	100.000	60	0	0	1	60	488	547	3.44e-26	111
A_07_P000047	lcl|NC_010473.1_cds_WP_000804973.1_3438	100.000	60	0	0	1	60	297	356	3.44e-26	111
A_07_P000051	lcl|NC_010473.1_cds_WP_001264352.1_3439	100.000	60	0	0	1	60	60	119	3.44e-26	111
A_07_P000059	lcl|NC_010473.1_cds_WP_001144069.1_3441	100.000	60	0	0	1	60	107	166	3.44e-26	111
A_07_P000065	lcl|NC_010473.1_cds_WP_000918827.1_3442	100.000	60	0	0	1	60	1507	1566	3.44e-26	111
A_07_P000070	lcl|NC_010473.1_cds_WP_000437376.1_3444	100.000	60	0	0	1	60	1204	1263	3.44e-26	111
A_07_P000074	lcl|NC_010473.1_cds_WP_000228937.1_3445	100.000	60	0	0	1	60	280	339	3.44e-26	111
A_07_P000079	lcl|NC_010473.1_cds_WP_001066494.1_3446	100.000	60	0	0	1	60	639	698	3.44e-26	111
A_07_P000083	lcl|NC_010473.1_cds_WP_000018003.1_3448	100.000	60	0	0	1	60	529	588	3.44e-26	111
A_07_P000086	lcl|NC_010473.1_cds_WP_000094721.1_3449	100.000	60	0	0	1	60	1056	1115	3.44e-26	111
A_07_P000092	lcl|NC_010473.1_cds_WP_001301395.1_3451	100.000	60	0	0	1	60	1168	1227	3.44e-26	111
A_07_P000096	lcl|NC_010473.1_cds_WP_000450594.1_3452	100.000	60	0	0	1	60	163	222	3.44e-26	111
A_07_P000102	lcl|NC_010473.1_cds_WP_000212475.1_3454	100.000	60	0	0	1	60	467	526	3.44e-26	111
A_07_P000106	lcl|NC_010473.1_cds_WP_001082856.1_3455	100.000	60	0	0	1	60	3033	3092	3.44e-26	111
A_07_P000114	lcl|NC_010473.1_cds_WP_001219954.1_3456	100.000	60	0	0	1	60	382	441	3.44e-26	111
A_07_P000117	lcl|NC_010473.1_cds_WP_001285432.1_3457	100.000	60	0	0	1	60	1339	1398	3.44e-26	111
A_07_P000124	lcl|NC_010473.1_cds_WP_000767652.1_3458	100.000	60	0	0	1	60	1008	1067	3.44e-26	111
A_07_P000129	lcl|NC_010473.1_cds_WP_000695487.1_3459	100.000	60	0	0	1	60	1851	1910	3.44e-26	111
A_07_P000131	lcl|NC_010473.1_cds_WP_000121433.1_3460	100.000	60	0	0	1	60	1485	1544	3.44e-26	111
A_07_P000138	lcl|NC_010473.1_cds_WP_000560266.1_3461	100.000	60	0	0	1	60	266	325	3.44e-26	111
A_07_P000142	lcl|NC_010473.1_cds_WP_000550189.1_3462	100.000	60	0	0	1	60	174	233	3.44e-26	111
A_07_P000149	lcl|NC_010473.1_cds_WP_000018695.1_3464	100.000	60	0	0	1	60	1055	1114	3.44e-26	111
A_07_P000154	lcl|NC_010473.1_cds_WP_001333820.1_3465	100.000	60	0	0	1	60	373	432	3.44e-26	111
A_07_P000160	lcl|NC_010473.1_cds_WP_000942548.1_3466	100.000	60	0	0	1	60	290	349	3.44e-26	111
A_07_P000165	lcl|NC_010473.1_cds_WP_000617698.1_3467	100.000	60	0	0	1	60	484	543	3.44e-26	111
A_07_P000170	lcl|NC_010473.1_cds_WP_001098806.1_3468	100.000	60	0	0	1	60	892	951	3.44e-26	111
A_07_P000173	lcl|NC_010473.1_cds_WP_000211655.1_3469	100.000	60	0	0	1	60	507	566	3.44e-26	111
A_07_P000176	lcl|NC_010473.1_cds_WP_000128135.1_3470	100.000	60	0	0	1	60	459	518	3.44e-26	111
A_07_P000185	lcl|NC_010473.1_cds_WP_001199390.1_3471	100.000	60	0	0	1	60	965	1024	3.44e-26	111
A_07_P000188	lcl|NC_010473.1_cds_WP_000187442.1_3472	100.000	60	0	0	1	60	1352	1411	3.44e-26	111
A_07_P000192	lcl|NC_010473.1_cds_WP_001226465.1_3473	100.000	60	0	0	1	60	754	813	3.44e-26	111
A_07_P000199	lcl|NC_010473.1_cds_WP_000406488.1_3474	100.000	60	0	0	1	60	655	714	3.44e-26	111
A_07_P000202	lcl|NC_010473.1_cds_WP_000422149.1_3475	100.000	60	0	0	1	60	493	552	3.44e-26	111
A_07_P000206	lcl|NC_010473.1_cds_WP_001166760.1_3476	100.000	60	0	0	1	60	197	256	3.44e-26	111
A_07_P000212	lcl|NC_010473.1_cds_WP_001295543.1_3477	100.000	60	0	0	1	60	100	159	3.44e-26	111
A_07_P000219	lcl|NC_010473.1_cds_WP_000031415.1_3478	100.000	60	0	0	1	60	68	127	3.44e-26	111
A_07_P000224	lcl|NC_010473.1_cds_WP_000785722.1_3479	100.000	60	0	0	1	60	141	200	3.44e-26	111
A_07_P000229	lcl|NC_010473.1_cds_WP_000096091.1_3480	100.000	60	0	0	1	60	86	145	3.44e-26	111
A_07_P000235	lcl|NC_010473.1_cds_WP_000732240.1_3481	100.000	60	0	0	1	60	251	310	3.44e-26	111
A_07_P000240	lcl|NC_010473.1_cds_WP_000531213.1_3482	100.000	60	0	0	1	60	874	933	3.44e-26	111
A_07_P000243	lcl|NC_010473.1_cds_WP_000384145.1_3483	100.000	60	0	0	1	60	248	307	3.44e-26	111
A_07_P000250	lcl|NC_010473.1_cds_WP_001198807.1_3484	100.000	60	0	0	1	60	28	87	3.44e-26	111
A_07_P000254	lcl|NC_010473.1_cds_WP_001041009.1_3486	100.000	60	0	0	1	60	458	517	3.44e-26	111
A_07_P000257	lcl|NC_010473.1_cds_WP_000633576.1_3487	100.000	60	0	0	1	60	192	251	3.44e-26	111
A_07_P000264	lcl|NC_010473.1_cds_WP_000987175.1_3488	100.000	60	0	0	1	60	78	137	3.44e-26	111
A_07_P000269	lcl|NC_010473.1_cds_WP_000460499.1_3489	100.000	60	0	0	1	60	1234	1293	3.44e-26	111
A_07_P000272	lcl|NC_010473.1_cds_WP_000460499.1_3489	100.000	60	0	0	1	60	8	67	3.44e-26	111
A_07_P000276	lcl|NC_010473.1_cds_WP_000401598.1_3490	100.000	60	0	0	1	60	1238	1297	3.44e-26	111
A_07_P000282	lcl|NC_010473.1_cds_WP_000622126.1_3491	100.000	60	0	0	1	60	1251	1310	3.44e-26	111
A_07_P000290	lcl|NC_010473.1_cds_WP_000622126.1_3491	100.000	60	0	0	1	60	316	375	3.44e-26	111
A_07_P000294	lcl|NC_010473.1_cds_WP_000719990.1_3492	100.000	60	0	0	1	60	235	294	3.44e-26	111
A_07_P000296	lcl|NC_010473.1_cds_WP_000861734.1_3493	100.000	60	0	0	1	60	1199	1258	3.44e-26	111
A_07_P000305	lcl|NC_010473.1_cds_WP_001295545.1_3494	100.000	60	0	0	1	60	1054	1113	3.44e-26	111
A_07_P000306	lcl|NC_010473.1_cds_WP_000107723.1_3495	100.000	60	0	0	1	60	1268	1327	3.44e-26	111
A_07_P000312	lcl|NC_010473.1_cds_WP_000548347.1_3496	100.000	60	0	0	1	60	730	789	3.44e-26	111
A_07_P000316	lcl|NC_010473.1_cds_WP_000104211.1_3497	100.000	60	0	0	1	60	802	861	3.44e-26	111
A_07_P000323	lcl|NC_010473.1_cds_WP_000145840.1_3498	100.000	60	0	0	1	60	62	121	3.44e-26	111
A_07_P000330	lcl|NC_010473.1_cds_WP_000675733.1_3499	100.000	60	0	0	1	60	419	478	3.44e-26	111
A_07_P000331	lcl|NC_010473.1_cds_WP_000484600.1_3500	100.000	60	0	0	1	60	1059	1118	3.44e-26	111
A_07_P000343	lcl|NC_010473.1_cds_WP_001300387.1_3501	100.000	60	0	0	1	60	798	857	3.44e-26	111
A_07_P000346	lcl|NC_010473.1_cds_WP_001303675.1_3502	100.000	60	0	0	1	60	235	294	3.44e-26	111
A_07_P000355	lcl|NC_010473.1_cds_WP_001058209.1_3503	100.000	60	0	0	1	60	427	486	3.44e-26	111
A_07_P000357	lcl|NC_010473.1_cds_WP_000599636.1_3504	100.000	60	0	0	1	60	769	828	3.44e-26	111
A_07_P000361	lcl|NC_010473.1_cds_WP_001273753.1_3505	100.000	60	0	0	1	60	1393	1452	3.44e-26	111
A_07_P000370	lcl|NC_010473.1_cds_WP_001307405.1_3506	100.000	60	0	0	1	60	262	321	3.44e-26	111
A_07_P000373	lcl|NC_010473.1_cds_WP_000347273.1_3507	100.000	60	0	0	1	60	242	301	3.44e-26	111
A_07_P000379	lcl|NC_010473.1_cds_WP_000072187.1_3508	100.000	60	0	0	1	60	703	762	3.44e-26	111
A_07_P000381	lcl|NC_010473.1_cds_WP_000681920.1_3510	100.000	60	0	0	1	60	333	392	3.44e-26	111
A_07_P000390	lcl|NC_010473.1_cds_WP_001336162.1_3511	100.000	60	0	0	1	60	304	363	3.44e-26	111
A_07_P000391	lcl|NC_010473.1_cds_WP_000406204.1_3512	100.000	60	0	0	1	60	215	274	3.44e-26	111
A_07_P000396	lcl|NC_010473.1_cds_3513	100.000	60	0	0	1	60	499	558	3.44e-26	111
A_07_P000404	lcl|NC_010473.1_cds_WP_001114869.1_3514	100.000	60	0	0	1	60	839	898	3.44e-26	111
A_07_P000407	lcl|NC_010473.1_cds_WP_000022766.1_3515	100.000	60	0	0	1	60	779	838	3.44e-26	111
A_07_P000415	lcl|NC_010473.1_cds_WP_000203711.1_3516	100.000	60	0	0	1	60	401	460	3.44e-26	111
A_07_P000420	lcl|NC_010473.1_cds_WP_000544489.1_3517	100.000	60	0	0	1	60	342	401	3.44e-26	111
A_07_P000422	lcl|NC_010473.1_cds_WP_000534347.1_3518	100.000	60	0	0	1	60	641	700	3.44e-26	111
A_07_P000426	lcl|NC_010473.1_cds_WP_001194193.1_3519	100.000	60	0	0	1	60	123	182	3.44e-26	111
A_07_P000434	lcl|NC_010473.1_cds_WP_001045432.1_3520	100.000	60	0	0	1	60	463	522	3.44e-26	111
A_07_P000439	lcl|NC_010473.1_cds_WP_000044775.1_3521	100.000	60	0	0	1	60	548	607	3.44e-26	111
A_07_P000441	lcl|NC_010473.1_cds_WP_001355538.1_3522	100.000	60	0	0	1	60	2442	2501	3.44e-26	111
A_07_P000449	lcl|NC_010473.1_cds_WP_000816992.1_3523	100.000	60	0	0	1	60	911	970	3.44e-26	111
A_07_P000455	lcl|NC_010473.1_cds_WP_000809262.1_3524	100.000	60	0	0	1	60	503	562	3.44e-26	111
A_07_P000458	lcl|NC_010473.1_cds_WP_000249104.1_3525	100.000	60	0	0	1	60	1893	1952	3.44e-26	111
A_07_P000461	lcl|NC_010473.1_cds_WP_000246830.1_3526	100.000	60	0	0	1	60	337	396	3.44e-26	111
A_07_P000466	lcl|NC_010473.1_cds_WP_001158034.1_3527	100.000	60	0	0	1	60	246	305	3.44e-26	111
A_07_P000475	lcl|NC_010473.1_cds_WP_000646033.1_3528	100.000	60	0	0	1	60	171	230	3.44e-26	111
