A_07_P000003	lcl|NC_002695.1_cds_NP_311964.1_3776	100.000	60	0	0	1	60	1231	1290	3.93e-26	111
A_07_P000008	lcl|NC_002695.1_cds_NP_311965.1_3777	100.000	60	0	0	1	60	398	457	3.93e-26	111
A_07_P000015	lcl|NC_002695.1_cds_NP_311966.1_3778	100.000	60	0	0	1	60	935	994	3.93e-26	111
A_07_P000016	lcl|NC_002695.1_cds_NP_311967.1_3779	100.000	60	0	0	1	60	731	790	3.93e-26	111
A_07_P000033	lcl|NC_002695.1_cds_NP_311970.1_3782	100.000	60	0	0	1	60	523	582	3.93e-26	111
A_07_P000043	lcl|NC_002695.1_cds_NP_311972.1_3784	100.000	60	0	0	1	60	488	547	3.93e-26	111
A_07_P000047	lcl|NC_002695.1_cds_NP_311973.1_3785	100.000	60	0	0	1	60	297	356	3.93e-26	111
A_07_P000051	lcl|NC_002695.1_cds_NP_311974.1_3786	100.000	60	0	0	1	60	60	119	3.93e-26	111
A_07_P000059	lcl|NC_002695.1_cds_NP_311975.1_3787	100.000	60	0	0	1	60	107	166	3.93e-26	111
A_07_P000065	lcl|NC_002695.1_cds_NP_311976.1_3788	100.000	60	0	0	1	60	1507	1566	3.93e-26	111
A_07_P000070	lcl|NC_002695.1_cds_NP_311977.1_3789	100.000	60	0	0	1	60	1204	1263	3.93e-26	111
A_07_P000079	lcl|NC_002695.1_cds_NP_311979.1_3791	100.000	60	0	0	1	60	639	698	3.93e-26	111
A_07_P000086	lcl|NC_002695.1_cds_NP_311981.1_3793	100.000	60	0	0	1	60	1056	1115	3.93e-26	111
A_07_P000102	lcl|NC_002695.1_cds_NP_311984.1_3796	100.000	60	0	0	1	60	467	526	3.93e-26	111
A_07_P000117	lcl|NC_002695.1_cds_NP_311987.1_3799	100.000	60	0	0	1	60	1339	1398	3.93e-26	111
A_07_P000131	lcl|NC_002695.1_cds_NP_311990.1_3802	100.000	60	0	0	1	60	1485	1544	3.93e-26	111
A_07_P000138	lcl|NC_002695.1_cds_NP_311991.1_3803	100.000	60	0	0	1	60	266	325	3.93e-26	111
A_07_P000142	lcl|NC_002695.1_cds_NP_311992.1_3804	100.000	60	0	0	1	60	174	233	3.93e-26	111
A_07_P000165	lcl|NC_002695.1_cds_NP_311996.1_3808	100.000	59	0	0	1	59	502	560	1.41e-25	110
A_07_P000176	lcl|NC_002695.1_cds_NP_311999.1_3811	100.000	57	0	0	1	57	459	515	1.83e-24	106
A_07_P000188	lcl|NC_002695.1_cds_NP_312001.1_3813	100.000	60	0	0	1	60	1352	1411	3.93e-26	111
A_07_P000192	lcl|NC_002695.1_cds_NP_312002.1_3814	100.000	60	0	0	1	60	874	933	3.93e-26	111
A_07_P000202	lcl|NC_002695.1_cds_NP_312004.1_3816	100.000	60	0	0	1	60	493	552	3.93e-26	111
A_07_P000212	lcl|NC_002695.1_cds_NP_312006.2_3818	100.000	60	0	0	1	60	100	159	3.93e-26	111
A_07_P000219	lcl|NC_002695.1_cds_NP_312007.1_3819	100.000	60	0	0	1	60	68	127	3.93e-26	111
A_07_P000224	lcl|NC_002695.1_cds_NP_312008.1_3820	100.000	60	0	0	1	60	141	200	3.93e-26	111
A_07_P000235	lcl|NC_002695.1_cds_NP_312010.1_3822	100.000	60	0	0	1	60	341	400	3.93e-26	111
A_07_P000243	lcl|NC_002695.1_cds_NP_312012.1_3824	100.000	60	0	0	1	60	248	307	3.93e-26	111
A_07_P000250	lcl|NC_002695.1_cds_NP_312013.1_3825	100.000	60	0	0	1	60	28	87	3.93e-26	111
A_07_P000254	lcl|NC_002695.1_cds_NP_312014.1_3826	100.000	60	0	0	1	60	458	517	3.93e-26	111
A_07_P000269	lcl|NC_002695.1_cds_NP_312017.1_3829	100.000	60	0	0	1	60	1234	1293	3.93e-26	111
A_07_P000272	lcl|NC_002695.1_cds_NP_312017.1_3829	100.000	60	0	0	1	60	8	67	3.93e-26	111
A_07_P000282	lcl|NC_002695.1_cds_NP_312019.1_3831	100.000	60	0	0	1	60	1251	1310	3.93e-26	111
A_07_P000290	lcl|NC_002695.1_cds_NP_312019.1_3831	100.000	60	0	0	1	60	316	375	3.93e-26	111
A_07_P000312	lcl|NC_002695.1_cds_NP_312024.1_3836	100.000	60	0	0	1	60	730	789	3.93e-26	111
A_07_P000316	lcl|NC_002695.1_cds_NP_312025.1_3837	100.000	60	0	0	1	60	802	861	3.93e-26	111
A_07_P000323	lcl|NC_002695.1_cds_NP_312026.1_3838	100.000	60	0	0	1	60	62	121	3.93e-26	111
A_07_P000343	lcl|NC_002695.1_cds_NP_312029.2_3841	100.000	60	0	0	1	60	798	857	3.93e-26	111
A_07_P000346	lcl|NC_002695.1_cds_NP_312030.2_3842	100.000	60	0	0	1	60	235	294	3.93e-26	111
A_07_P000355	lcl|NC_002695.1_cds_NP_312031.1_3843	100.000	60	0	0	1	60	427	486	3.93e-26	111
A_07_P000357	lcl|NC_002695.1_cds_NP_312032.1_3844	100.000	60	0	0	1	60	769	828	3.93e-26	111
A_07_P000370	lcl|NC_002695.1_cds_NP_312034.1_3846	100.000	60	0	0	1	60	262	321	3.93e-26	111
A_07_P000379	lcl|NC_002695.1_cds_NP_312036.1_3848	100.000	60	0	0	1	60	703	762	3.93e-26	111
A_07_P000381	lcl|NC_002695.1_cds_NP_312037.1_3849	100.000	60	0	0	1	60	333	392	3.93e-26	111
A_07_P000404	lcl|NC_002695.1_cds_NP_312043.1_3855	100.000	60	0	0	1	60	839	898	3.93e-26	111
A_07_P000407	lcl|NC_002695.1_cds_NP_312044.1_3856	100.000	60	0	0	1	60	779	838	3.93e-26	111
A_07_P000415	lcl|NC_002695.1_cds_NP_312045.1_3857	100.000	60	0	0	1	60	401	460	3.93e-26	111
A_07_P000422	lcl|NC_002695.1_cds_NP_312046.1_3858	100.000	60	0	0	1	60	641	700	3.93e-26	111
A_07_P000449	lcl|NC_002695.1_cds_NP_312053.1_3865	100.000	60	0	0	1	60	293	352	3.93e-26	111
A_07_P000455	lcl|NC_002695.1_cds_NP_312054.1_3866	100.000	60	0	0	1	60	503	562	3.93e-26	111
